timestamp,blocknumber,chain,contract,answer,roundId,updatedAt,latest
1650409971,10126000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309913000000,18446744073709675949,1650409166,309913000000
1650403819,10122000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309665010000,18446744073709675918,1650403251,309665010000
1650390235,10113000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308696238544,18446744073709675843,1650390235,308696238544
1650398001,10118000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311339739069,18446744073709675894,1650398001,311339739069
1650406779,10124000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310026000000,18446744073709675937,1650406618,310026000000
1650405348,10123000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309971000000,18446744073709675931,1650405195,309971000000
1650391613,10114000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309287890673,18446744073709675851,1650391188,309287890673
1650424673,10140000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308702595491,18446744073709676028,1650424673,308702595491
1650425109,10141000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308548000000,18446744073709676029,1650425012,308548000000
1650416202,10130000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308013000000,18446744073709675991,1650416202,308013000000
1650424016,10138000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308703000000,18446744073709676026,1650423699,308703000000
1650423322,10136000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308735000000,18446744073709676023,1650423283,308735000000
1650425928,10143000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308046181517,18446744073709676033,1650425928,308046181517
1650423075,10135000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308497000000,18446744073709676022,1650422268,308497000000
1650422530,10134000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308497000000,18446744073709676022,1650422268,308497000000
1650417535,10131000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,307478000000,18446744073709676002,1650417535,307478000000
1650419174,10132000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308567000000,18446744073709676007,1650418793,308567000000
1650420597,10133000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308704333946,18446744073709676015,1650420522,308704333946
1650425518,10142000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308359000000,18446744073709676030,1650425355,308359000000
